toponym,date,category_id,area_percentage,category,color
Tansarga,1983_10_01,n001,100,G Extremey Dry,#C00000FF
Bottou,1983_10_01,n001,22.9508196721311,G Extremey Dry,#C00000FF
Parc W,1983_10_01,n001,40.2777777777778,G Extremey Dry,#C00000FF
Tamou,1983_10_01,n001,19.1919191919192,G Extremey Dry,#C00000FF
Kirtachi,1983_10_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1983_10_01,n001,5,G Extremey Dry,#C00000FF
Karimama,1983_10_01,n001,8.6734693877551,G Extremey Dry,#C00000FF
Kouandé,1983_11_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1983_11_01,n001,24.2857142857143,G Extremey Dry,#C00000FF
Kérou,1983_11_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1983_11_01,n001,32.1917808219178,G Extremey Dry,#C00000FF
Diapaga,1983_11_01,n001,2.98507462686567,G Extremey Dry,#C00000FF
Tansarga,1983_11_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1983_11_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1983_11_01,n001,5.55555555555556,G Extremey Dry,#C00000FF
Tamou,1983_11_01,n001,9.09090909090909,G Extremey Dry,#C00000FF
Kirtachi,1983_11_01,n001,21.6216216216216,G Extremey Dry,#C00000FF
Falmey,1983_11_01,n001,15,G Extremey Dry,#C00000FF
Karimama,1983_11_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1983_12_01,n001,32.7102803738318,G Extremey Dry,#C00000FF
Péhunco,1983_12_01,n001,25.7142857142857,G Extremey Dry,#C00000FF
Kérou,1983_12_01,n001,36.2204724409449,G Extremey Dry,#C00000FF
Banikoara,1983_12_01,n001,62.3287671232877,G Extremey Dry,#C00000FF
Diapaga,1983_12_01,n001,38.8059701492537,G Extremey Dry,#C00000FF
Tansarga,1983_12_01,n001,94.1176470588235,G Extremey Dry,#C00000FF
Bottou,1983_12_01,n001,9.83606557377049,G Extremey Dry,#C00000FF
Parc W,1983_12_01,n001,23.6111111111111,G Extremey Dry,#C00000FF
Tamou,1983_12_01,n001,5.05050505050505,G Extremey Dry,#C00000FF
Kirtachi,1983_12_01,n001,27.027027027027,G Extremey Dry,#C00000FF
Falmey,1983_12_01,n001,10,G Extremey Dry,#C00000FF
Karimama,1983_12_01,n001,4.08163265306122,G Extremey Dry,#C00000FF
Kouandé,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_01_01,n001,3.1496062992126,G Extremey Dry,#C00000FF
Banikoara,1984_01_01,n001,55.4794520547945,G Extremey Dry,#C00000FF
Diapaga,1984_01_01,n001,17.910447761194,G Extremey Dry,#C00000FF
Tansarga,1984_01_01,n001,35.2941176470588,G Extremey Dry,#C00000FF
Bottou,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_01_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_02_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_03_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_04_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_05_01,n001,16.8224299065421,G Extremey Dry,#C00000FF
Péhunco,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_05_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_06_01,n001,85.0467289719626,G Extremey Dry,#C00000FF
Péhunco,1984_06_01,n001,62.8571428571429,G Extremey Dry,#C00000FF
Kérou,1984_06_01,n001,91.3385826771654,G Extremey Dry,#C00000FF
Banikoara,1984_06_01,n001,30.1369863013699,G Extremey Dry,#C00000FF
Diapaga,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_06_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_06_01,n001,3.57142857142857,G Extremey Dry,#C00000FF
Kouandé,1984_07_01,n001,5.60747663551402,G Extremey Dry,#C00000FF
Péhunco,1984_07_01,n001,41.4285714285714,G Extremey Dry,#C00000FF
Kérou,1984_07_01,n001,7.08661417322835,G Extremey Dry,#C00000FF
Banikoara,1984_07_01,n001,2.05479452054794,G Extremey Dry,#C00000FF
Diapaga,1984_07_01,n001,8.95522388059701,G Extremey Dry,#C00000FF
Tansarga,1984_07_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_07_01,n001,31.1475409836066,G Extremey Dry,#C00000FF
Parc W,1984_07_01,n001,66.6666666666667,G Extremey Dry,#C00000FF
Tamou,1984_07_01,n001,100,G Extremey Dry,#C00000FF
Kirtachi,1984_07_01,n001,91.8918918918919,G Extremey Dry,#C00000FF
Falmey,1984_07_01,n001,100,G Extremey Dry,#C00000FF
Karimama,1984_07_01,n001,33.1632653061224,G Extremey Dry,#C00000FF
Kouandé,1984_08_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_08_01,n001,7.14285714285714,G Extremey Dry,#C00000FF
Kérou,1984_08_01,n001,7.8740157480315,G Extremey Dry,#C00000FF
Banikoara,1984_08_01,n001,82.1917808219178,G Extremey Dry,#C00000FF
Diapaga,1984_08_01,n001,97.7611940298508,G Extremey Dry,#C00000FF
Tansarga,1984_08_01,n001,100,G Extremey Dry,#C00000FF
Bottou,1984_08_01,n001,100,G Extremey Dry,#C00000FF
Parc W,1984_08_01,n001,100,G Extremey Dry,#C00000FF
Tamou,1984_08_01,n001,96.969696969697,G Extremey Dry,#C00000FF
Kirtachi,1984_08_01,n001,75.6756756756757,G Extremey Dry,#C00000FF
Falmey,1984_08_01,n001,100,G Extremey Dry,#C00000FF
Karimama,1984_08_01,n001,100,G Extremey Dry,#C00000FF
Kouandé,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_09_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_10_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1984_11_01,n001,12.1495327102804,G Extremey Dry,#C00000FF
Péhunco,1984_11_01,n001,71.4285714285714,G Extremey Dry,#C00000FF
Kérou,1984_11_01,n001,24.4094488188976,G Extremey Dry,#C00000FF
Banikoara,1984_11_01,n001,80.8219178082192,G Extremey Dry,#C00000FF
Diapaga,1984_11_01,n001,37.3134328358209,G Extremey Dry,#C00000FF
Tansarga,1984_11_01,n001,5.88235294117647,G Extremey Dry,#C00000FF
Bottou,1984_11_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1984_11_01,n001,19.4444444444444,G Extremey Dry,#C00000FF
Tamou,1984_11_01,n001,10.1010101010101,G Extremey Dry,#C00000FF
Kirtachi,1984_11_01,n001,18.9189189189189,G Extremey Dry,#C00000FF
Falmey,1984_11_01,n001,45,G Extremey Dry,#C00000FF
Karimama,1984_11_01,n001,8.6734693877551,G Extremey Dry,#C00000FF
Kouandé,1984_12_01,n001,0.934579439252336,G Extremey Dry,#C00000FF
Péhunco,1984_12_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1984_12_01,n001,11.0236220472441,G Extremey Dry,#C00000FF
Banikoara,1984_12_01,n001,30.1369863013699,G Extremey Dry,#C00000FF
Diapaga,1984_12_01,n001,50,G Extremey Dry,#C00000FF
Tansarga,1984_12_01,n001,52.9411764705882,G Extremey Dry,#C00000FF
Bottou,1984_12_01,n001,3.27868852459016,G Extremey Dry,#C00000FF
Parc W,1984_12_01,n001,9.72222222222222,G Extremey Dry,#C00000FF
Tamou,1984_12_01,n001,4.04040404040404,G Extremey Dry,#C00000FF
Kirtachi,1984_12_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1984_12_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1984_12_01,n001,10.7142857142857,G Extremey Dry,#C00000FF
Kouandé,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_01_01,n001,3.1496062992126,G Extremey Dry,#C00000FF
Banikoara,1985_01_01,n001,43.8356164383562,G Extremey Dry,#C00000FF
Diapaga,1985_01_01,n001,17.910447761194,G Extremey Dry,#C00000FF
Tansarga,1985_01_01,n001,35.2941176470588,G Extremey Dry,#C00000FF
Bottou,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_01_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_02_01,n001,2.05479452054794,G Extremey Dry,#C00000FF
Diapaga,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_02_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_03_01,n001,5.55555555555556,G Extremey Dry,#C00000FF
Tamou,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_03_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_03_01,n001,67.5,G Extremey Dry,#C00000FF
Karimama,1985_03_01,n001,3.57142857142857,G Extremey Dry,#C00000FF
Kouandé,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_04_01,n001,5.05050505050505,G Extremey Dry,#C00000FF
Kirtachi,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_04_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_05_01,n001,29.9065420560748,G Extremey Dry,#C00000FF
Péhunco,1985_05_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_05_01,n001,51.9685039370079,G Extremey Dry,#C00000FF
Banikoara,1985_05_01,n001,4.10958904109589,G Extremey Dry,#C00000FF
Diapaga,1985_05_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_05_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_05_01,n001,44.2622950819672,G Extremey Dry,#C00000FF
Parc W,1985_05_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_05_01,n001,58.5858585858586,G Extremey Dry,#C00000FF
Kirtachi,1985_05_01,n001,54.0540540540541,G Extremey Dry,#C00000FF
Falmey,1985_05_01,n001,2.5,G Extremey Dry,#C00000FF
Karimama,1985_05_01,n001,3.57142857142857,G Extremey Dry,#C00000FF
Kouandé,1985_06_01,n001,8.41121495327103,G Extremey Dry,#C00000FF
Péhunco,1985_06_01,n001,1.42857142857143,G Extremey Dry,#C00000FF
Kérou,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_06_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_07_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_08_01,n001,2.23880597014925,G Extremey Dry,#C00000FF
Tansarga,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_08_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1985_09_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1985_10_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1985_10_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1985_10_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1985_10_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1985_10_01,n001,11.9402985074627,G Extremey Dry,#C00000FF
Tansarga,1985_10_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1985_10_01,n001,93.4426229508197,G Extremey Dry,#C00000FF
Parc W,1985_10_01,n001,31.9444444444444,G Extremey Dry,#C00000FF
Tamou,1985_10_01,n001,61.6161616161616,G Extremey Dry,#C00000FF
Kirtachi,1985_10_01,n001,27.027027027027,G Extremey Dry,#C00000FF
Falmey,1985_10_01,n001,62.5,G Extremey Dry,#C00000FF
Karimama,1985_10_01,n001,3.57142857142857,G Extremey Dry,#C00000FF
Kouandé,1985_11_01,n001,42.9906542056075,G Extremey Dry,#C00000FF
Péhunco,1985_11_01,n001,98.5714285714286,G Extremey Dry,#C00000FF
Kérou,1985_11_01,n001,54.3307086614173,G Extremey Dry,#C00000FF
Banikoara,1985_11_01,n001,91.7808219178082,G Extremey Dry,#C00000FF
Diapaga,1985_11_01,n001,32.8358208955224,G Extremey Dry,#C00000FF
Tansarga,1985_11_01,n001,29.4117647058824,G Extremey Dry,#C00000FF
Bottou,1985_11_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1985_11_01,n001,19.4444444444444,G Extremey Dry,#C00000FF
Tamou,1985_11_01,n001,13.1313131313131,G Extremey Dry,#C00000FF
Kirtachi,1985_11_01,n001,32.4324324324324,G Extremey Dry,#C00000FF
Falmey,1985_11_01,n001,57.5,G Extremey Dry,#C00000FF
Karimama,1985_11_01,n001,27.0408163265306,G Extremey Dry,#C00000FF
Kouandé,1985_12_01,n001,31.7757009345794,G Extremey Dry,#C00000FF
Péhunco,1985_12_01,n001,24.2857142857143,G Extremey Dry,#C00000FF
Kérou,1985_12_01,n001,40.9448818897638,G Extremey Dry,#C00000FF
Banikoara,1985_12_01,n001,64.3835616438356,G Extremey Dry,#C00000FF
Diapaga,1985_12_01,n001,47.7611940298507,G Extremey Dry,#C00000FF
Tansarga,1985_12_01,n001,64.7058823529412,G Extremey Dry,#C00000FF
Bottou,1985_12_01,n001,3.27868852459016,G Extremey Dry,#C00000FF
Parc W,1985_12_01,n001,5.55555555555556,G Extremey Dry,#C00000FF
Tamou,1985_12_01,n001,11.1111111111111,G Extremey Dry,#C00000FF
Kirtachi,1985_12_01,n001,32.4324324324324,G Extremey Dry,#C00000FF
Falmey,1985_12_01,n001,12.5,G Extremey Dry,#C00000FF
Karimama,1985_12_01,n001,15.8163265306122,G Extremey Dry,#C00000FF
Kouandé,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1986_01_01,n001,3.1496062992126,G Extremey Dry,#C00000FF
Banikoara,1986_01_01,n001,55.4794520547945,G Extremey Dry,#C00000FF
Diapaga,1986_01_01,n001,17.910447761194,G Extremey Dry,#C00000FF
Tansarga,1986_01_01,n001,35.2941176470588,G Extremey Dry,#C00000FF
Bottou,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1986_01_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1986_02_01,n001,1.36986301369863,G Extremey Dry,#C00000FF
Diapaga,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1986_02_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1986_03_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1986_04_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1986_05_01,n001,1.42857142857143,G Extremey Dry,#C00000FF
Kérou,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Tansarga,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Parc W,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Kirtachi,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1986_05_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Péhunco,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Banikoara,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Diapaga,1986_06_01,n001,3.73134328358209,G Extremey Dry,#C00000FF
Tansarga,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Bottou,1986_06_01,n001,8.19672131147541,G Extremey Dry,#C00000FF
Parc W,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Tamou,1986_06_01,n001,2.02020202020202,G Extremey Dry,#C00000FF
Kirtachi,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Falmey,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Karimama,1986_06_01,n001,0,G Extremey Dry,#C00000FF
Kouandé,1986_07_01,n001,0.934579439252336,G Extremey Dry,#C00000FF
Péhunco,1986_07_01,n001,0,G Extremey Dry,#C00000FF
Kérou,1986_07_01,n001,0,G Extremey Dry,#C00000FF
